c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 1000
c   value m = 4210
c   value k = 3
c   value seed = 543
p cnf 1000 4210
506 -563 138 0
461 -558 -201 0
-828 952 -499 0
-316 694 -409 0
-819 -205 10 0
-721 933 -17 0
-814 186 577 0
-477 992 -962 0
670 849 -891 0
876 399 -975 0
856 -904 -889 0
993 -365 799 0
546 544 -750 0
-44 -859 795 0
-804 30 -999 0
-814 102 -932 0
182 267 469 0
758 -744 461 0
72 -413 309 0
-962 640 -707 0
-288 495 -962 0
529 -488 678 0
327 -33 -221 0
428 -432 223 0
584 813 573 0
749 -914 856 0
930 -180 325 0
-688 -275 -785 0
111 -40 -93 0
424 -679 -151 0
-712 526 -464 0
592 -13 -142 0
-918 -397 -714 0
-345 176 497 0
919 -759 -309 0
492 -507 574 0
347 789 -754 0
-671 -476 -380 0
807 938 771 0
251 361 802 0
753 424 327 0
-217 -15 691 0
-710 284 439 0
775 981 614 0
-272 899 -373 0
932 390 231 0
-506 -737 19 0
611 759 846 0
342 -566 -783 0
113 -816 496 0
914 -569 919 0
240 137 -934 0
-930 -846 569 0
-368 -620 549 0
333 -243 448 0
-705 527 -837 0
288 -32 -925 0
-306 994 36 0
504 335 -601 0
-286 447 768 0
-781 -360 -336 0
52 951 -472 0
337 -880 -669 0
905 -599 -641 0
454 -932 235 0
-901 -988 761 0
-89 -275 144 0
366 -933 137 0
401 -436 -472 0
-1 73 -918 0
-768 206 630 0
-456 257 -580 0
-279 593 812 0
300 -497 -410 0
-940 -950 693 0
526 -202 33 0
-287 643 659 0
-430 8 -591 0
919 -408 378 0
-390 760 -451 0
-659 879 8 0
640 -334 264 0
-220 965 -856 0
-31 -264 704 0
-792 555 6 0
837 -80 -207 0
869 718 -849 0
527 500 208 0
-118 418 -615 0
847 159 726 0
649 -817 605 0
656 -457 290 0
-919 28 -254 0
126 410 869 0
-830 -201 -423 0
-835 389 855 0
-393 257 -572 0
594 -784 -71 0
-801 -253 840 0
-768 451 998 0
-493 100 167 0
-97 -755 -623 0
739 26 2 0
-992 -151 411 0
-861 -332 963 0
-635 518 352 0
-489 -911 608 0
-413 856 743 0
-835 -656 -995 0
-675 775 -446 0
24 620 897 0
190 -716 -651 0
164 -454 28 0
165 -798 531 0
-575 10 -862 0
-538 -644 732 0
-889 -485 -642 0
848 -249 849 0
591 435 856 0
-585 461 -631 0
382 -485 -250 0
-278 -674 -317 0
281 190 -123 0
308 -354 272 0
-838 281 52 0
-818 276 783 0
-58 112 776 0
-905 -360 624 0
847 147 -479 0
-432 607 461 0
165 -91 -710 0
-443 -117 379 0
75 658 853 0
-382 -11 124 0
572 -291 -404 0
-623 -460 31 0
757 869 143 0
532 126 854 0
-155 972 -1000 0
985 755 959 0
446 -920 401 0
507 -714 869 0
-885 -788 526 0
-737 521 -537 0
-860 -92 -179 0
615 66 -991 0
646 822 211 0
-788 -353 336 0
993 859 -308 0
-993 -844 414 0
-951 -289 -333 0
-351 147 398 0
-220 -32 537 0
97 120 -58 0
-633 332 501 0
-164 946 -567 0
506 -591 -388 0
716 -730 -93 0
-52 -723 -951 0
711 -67 146 0
124 369 786 0
809 71 933 0
-206 642 316 0
-743 739 435 0
152 723 -766 0
-652 -886 -712 0
570 743 -654 0
310 -459 736 0
-402 862 810 0
704 -572 -876 0
-850 47 596 0
987 -855 666 0
-919 413 308 0
-234 -155 -46 0
21 658 -768 0
-786 -309 -6 0
-849 -879 -748 0
-855 540 -558 0
-590 -941 -419 0
751 996 -342 0
-626 -845 741 0
573 184 -595 0
238 -102 -7 0
-545 -688 -513 0
942 -708 522 0
62 845 183 0
-67 46 -61 0
-166 -900 -600 0
76 -841 -892 0
846 -591 -887 0
540 -568 -84 0
280 -140 -267 0
226 729 720 0
585 626 -407 0
449 -567 -466 0
971 -628 663 0
153 -46 708 0
565 -564 959 0
516 991 -799 0
-407 -836 741 0
645 -375 660 0
-728 6 151 0
-346 -232 -879 0
-66 -816 -504 0
-824 616 -423 0
-642 -586 402 0
-304 -738 800 0
-11 654 715 0
-969 -169 705 0
-119 -927 -540 0
211 -572 -267 0
870 -651 624 0
-20 -349 -855 0
250 -766 -22 0
-754 941 -638 0
528 -582 575 0
-929 -237 665 0
80 -599 -318 0
794 -919 839 0
-498 389 -765 0
390 599 -688 0
8 -468 -691 0
631 839 391 0
838 89 -156 0
211 194 448 0
-848 721 382 0
775 1 -618 0
-439 81 569 0
108 -874 -487 0
-946 724 -876 0
63 -113 826 0
102 472 -294 0
-792 102 -132 0
534 -939 572 0
-689 -150 765 0
489 -349 -485 0
870 475 -486 0
-487 -913 918 0
407 373 143 0
-894 670 866 0
-121 732 330 0
-946 -834 801 0
591 -977 -903 0
75 -511 193 0
646 -551 694 0
-411 -39 395 0
247 260 869 0
84 99 134 0
-1 505 -506 0
-144 -398 -175 0
361 -870 259 0
691 168 -92 0
491 -758 420 0
745 -832 282 0
-938 830 185 0
-631 592 575 0
377 838 835 0
246 922 933 0
-379 274 437 0
236 -417 187 0
-410 -778 -56 0
20 -468 575 0
-111 310 -333 0
883 -55 -516 0
-164 344 697 0
-348 326 288 0
-923 703 126 0
-757 948 -47 0
41 -326 -320 0
-477 913 -89 0
-663 674 218 0
-71 694 37 0
-645 156 -346 0
-329 38 752 0
197 554 95 0
-893 -901 421 0
-181 -175 123 0
658 283 -70 0
56 -323 -747 0
-375 152 11 0
-815 166 684 0
-32 588 -377 0
420 585 -533 0
-766 -913 922 0
-517 461 475 0
964 -354 728 0
-384 -886 -902 0
858 -543 537 0
279 -598 -859 0
-25 -324 362 0
387 491 528 0
70 874 115 0
-447 294 699 0
331 411 964 0
-252 279 424 0
-727 242 129 0
-454 977 -14 0
-707 834 -908 0
-243 -112 -857 0
-454 -488 -533 0
-815 -874 -23 0
-342 -944 248 0
809 -742 -541 0
-507 424 -951 0
-470 -675 -230 0
246 -753 -471 0
-374 -558 800 0
740 617 -633 0
999 -859 97 0
-856 664 -584 0
740 831 810 0
114 -172 105 0
-361 332 -846 0
254 -839 621 0
-204 -660 -295 0
785 257 400 0
608 -631 309 0
407 -370 925 0
391 720 136 0
487 -575 -799 0
423 666 -629 0
-232 -779 -153 0
-336 492 836 0
-533 745 -674 0
505 300 -686 0
-799 85 -942 0
550 -692 924 0
859 450 645 0
-783 840 365 0
-918 -327 291 0
-69 -749 -957 0
49 -332 -87 0
553 -19 -578 0
389 903 674 0
414 -407 -974 0
-99 557 410 0
-393 -107 -101 0
-316 317 -550 0
313 -99 -389 0
-677 -369 67 0
-967 789 167 0
-275 -837 -498 0
714 742 868 0
643 130 -770 0
-317 543 528 0
642 994 -85 0
51 -386 -543 0
-151 -53 -859 0
-52 -365 309 0
-792 393 29 0
211 712 817 0
377 338 6 0
227 51 747 0
-94 -694 876 0
216 362 -418 0
-743 3 763 0
179 -53 500 0
73 -555 905 0
-931 958 621 0
592 -749 14 0
620 311 -725 0
-437 688 -62 0
-442 -914 465 0
540 359 -158 0
-415 -574 871 0
-184 669 873 0
-947 -847 277 0
798 -920 -831 0
702 -202 140 0
323 -793 240 0
-336 -413 551 0
-412 -201 -238 0
-825 994 503 0
-289 -533 -861 0
-798 299 787 0
-668 -482 -455 0
892 780 -653 0
168 -578 924 0
350 -279 478 0
489 -601 -270 0
729 -288 -34 0
279 51 586 0
868 -876 -579 0
370 -516 463 0
-230 666 761 0
368 685 595 0
-822 577 374 0
-827 -744 303 0
102 446 -582 0
579 934 -534 0
-849 -662 174 0
-234 292 -224 0
-820 159 451 0
-750 528 319 0
-213 110 -984 0
325 -477 -668 0
919 -651 596 0
-293 829 692 0
-595 930 137 0
-528 509 -70 0
414 709 84 0
-587 -942 375 0
162 -113 -534 0
-613 215 413 0
283 779 522 0
-266 -103 351 0
285 374 -1 0
881 18 181 0
-572 -612 110 0
-708 -492 -618 0
129 257 -326 0
212 -843 -620 0
-587 356 84 0
472 320 -298 0
884 602 -76 0
-406 219 -531 0
108 504 -904 0
-108 -384 -921 0
640 307 -884 0
-749 -14 727 0
719 494 983 0
396 -706 177 0
-15 644 -533 0
451 -115 204 0
100 350 806 0
528 107 24 0
-58 214 -527 0
-313 673 -262 0
585 312 -568 0
820 -61 -933 0
-547 131 779 0
881 526 -484 0
58 893 479 0
942 -343 945 0
145 -442 294 0
-950 -969 401 0
326 -378 614 0
-852 42 -287 0
466 -626 -598 0
385 -446 -10 0
670 344 -140 0
448 -224 -666 0
-931 633 910 0
761 574 -252 0
705 719 -45 0
998 -668 366 0
-398 -993 -743 0
364 -197 137 0
-650 -662 -762 0
-599 398 559 0
961 67 -902 0
-100 -514 -478 0
-117 -796 -110 0
-26 -556 -684 0
-629 -260 754 0
26 610 -421 0
-391 -7 -766 0
-485 722 314 0
-621 -371 327 0
-735 322 -724 0
645 282 -791 0
899 733 656 0
-376 -850 804 0
837 -227 -359 0
-520 -208 -971 0
-273 -233 -580 0
-46 -975 -938 0
163 -811 -660 0
-476 -784 382 0
154 870 -703 0
-877 -514 336 0
-19 -412 69 0
27 139 270 0
830 976 -496 0
-188 847 55 0
510 472 639 0
-89 869 965 0
-379 -31 -776 0
390 858 -911 0
-771 11 -780 0
826 239 645 0
-161 -258 409 0
581 -284 547 0
850 -113 -522 0
698 652 721 0
-752 -162 192 0
743 602 60 0
707 -980 442 0
834 721 299 0
-744 -492 -309 0
-875 669 -547 0
872 -829 156 0
280 -410 -439 0
-826 611 903 0
-700 308 -555 0
-420 412 68 0
963 154 -669 0
-22 -860 -1 0
-463 -694 -721 0
-761 -789 -564 0
-421 -16 -232 0
319 239 413 0
-475 -518 174 0
-265 695 784 0
520 -394 -92 0
-74 -165 -503 0
493 -127 -656 0
-161 500 867 0
-513 314 912 0
586 426 53 0
-149 -846 -68 0
-733 517 -306 0
497 -991 175 0
670 -607 -869 0
-453 -126 -615 0
896 551 131 0
-398 43 610 0
-405 556 109 0
624 -68 -423 0
535 5 -848 0
587 506 46 0
-654 -238 562 0
-311 86 904 0
837 -755 -510 0
58 559 -988 0
-672 -455 -538 0
154 -204 933 0
763 961 -488 0
-872 584 -907 0
646 -118 -912 0
-493 -705 -417 0
890 -710 -6 0
-451 -373 -91 0
-354 -209 -197 0
-216 -266 -755 0
555 -289 561 0
444 -443 -765 0
-376 -205 77 0
-215 428 -660 0
474 -73 129 0
-385 918 -833 0
-153 807 -895 0
-510 -258 619 0
-952 -963 179 0
500 -530 797 0
-254 436 -85 0
167 -880 -879 0
283 -607 -436 0
359 174 -863 0
-18 647 -288 0
498 383 -205 0
683 887 363 0
-577 -396 972 0
547 -699 287 0
-725 -198 -816 0
-521 -803 -252 0
-958 321 -483 0
-188 603 441 0
975 -961 614 0
190 -330 260 0
-477 -828 -642 0
-33 -510 -528 0
-395 438 -275 0
719 -984 325 0
5 60 -522 0
-820 -581 -677 0
-423 -890 -997 0
257 429 952 0
698 404 -912 0
311 593 -594 0
-571 421 773 0
-564 -453 634 0
444 -199 -71 0
-718 -917 406 0
395 -921 465 0
268 -93 397 0
-944 -867 638 0
-293 -124 -67 0
596 173 -470 0
859 -483 414 0
-452 405 -834 0
576 321 638 0
209 764 188 0
-279 833 -105 0
36 -227 -377 0
-501 -495 -821 0
249 790 40 0
887 434 515 0
305 29 687 0
126 888 -169 0
539 691 926 0
724 267 246 0
361 475 -9 0
548 106 193 0
4 141 -420 0
733 993 266 0
-553 242 -55 0
944 -128 -489 0
458 -432 869 0
144 -557 -756 0
665 447 590 0
170 -713 -835 0
530 539 195 0
-77 644 387 0
433 -785 -806 0
165 -777 423 0
-717 -18 -478 0
-661 -497 -318 0
470 280 -186 0
-614 -836 -294 0
-278 -282 92 0
-867 -451 -804 0
53 332 -342 0
-247 -409 338 0
-633 193 -122 0
-791 357 -250 0
-213 425 -620 0
-42 -85 468 0
711 907 748 0
249 -520 -583 0
-542 149 -217 0
-633 367 -19 0
-788 -419 -351 0
-481 17 -111 0
-818 1 -303 0
-291 -791 -659 0
893 -356 -83 0
-512 749 -520 0
331 460 778 0
78 -708 -297 0
13 -601 797 0
-229 -585 163 0
-599 724 -581 0
301 -204 949 0
763 374 949 0
-65 16 -740 0
-75 908 447 0
510 771 195 0
381 102 -654 0
158 179 -713 0
806 -191 665 0
602 -771 -249 0
764 722 -972 0
696 22 -528 0
644 785 253 0
592 201 268 0
683 -276 176 0
-129 137 946 0
676 -517 -47 0
-329 26 -226 0
-394 831 -768 0
-58 432 891 0
-659 -195 612 0
-982 242 -633 0
861 -885 769 0
113 828 970 0
-381 511 597 0
908 -639 733 0
-853 666 601 0
252 347 626 0
-477 -740 456 0
-596 -149 -887 0
-486 159 -433 0
449 -141 -674 0
-82 353 910 0
-850 -466 737 0
171 198 -247 0
-767 105 -238 0
-499 -957 -903 0
451 -208 -249 0
76 -36 340 0
-531 984 -489 0
769 821 999 0
-201 270 -139 0
-226 -351 -492 0
-135 -552 -309 0
224 75 -506 0
-470 -841 962 0
59 -692 -918 0
314 -142 -478 0
-562 -218 -865 0
254 -100 -848 0
94 221 -669 0
92 773 -938 0
583 -999 -640 0
426 485 543 0
-734 -708 617 0
-591 530 -458 0
-552 -588 -501 0
821 -901 994 0
650 -815 563 0
-515 420 -663 0
-714 513 235 0
734 -604 7 0
23 538 -5 0
14 -963 842 0
557 -48 -549 0
-173 990 430 0
-982 -541 -18 0
834 714 -270 0
-828 363 436 0
-390 -877 -855 0
-404 943 719 0
-638 -676 675 0
-645 51 212 0
1 64 527 0
-842 -620 -574 0
743 -145 -564 0
-172 478 456 0
541 -312 -169 0
163 491 -532 0
-598 232 -760 0
805 -636 54 0
523 -625 -730 0
197 621 132 0
-409 -622 195 0
-935 815 167 0
-860 -557 -311 0
775 81 -788 0
-231 -621 -451 0
751 -783 293 0
-282 733 525 0
-394 -537 512 0
-447 411 -136 0
-528 608 109 0
-659 368 82 0
206 654 -896 0
372 -513 -805 0
-682 640 -885 0
-821 -870 -857 0
-624 -620 -992 0
-916 -254 76 0
792 999 -612 0
-303 -445 -22 0
-791 -325 981 0
-899 335 -348 0
332 -540 -1 0
-227 -911 -866 0
383 -944 -505 0
619 117 726 0
-476 -740 697 0
819 -7 -950 0
-894 -799 -948 0
857 -453 -745 0
230 595 421 0
211 845 -755 0
910 176 647 0
-911 -403 -557 0
-128 137 -853 0
984 756 -969 0
-709 583 -60 0
-405 -401 418 0
707 646 568 0
6 -502 -21 0
102 -731 967 0
522 293 812 0
-277 -203 987 0
275 465 741 0
183 944 -878 0
-35 927 985 0
355 -635 567 0
766 -391 319 0
-184 -97 -964 0
-751 455 817 0
-123 556 899 0
-90 -78 -192 0
-901 706 746 0
239 -980 -210 0
-980 -162 -153 0
209 549 -79 0
193 -903 -65 0
-759 -669 807 0
-77 204 256 0
392 306 710 0
-208 781 -265 0
-106 -870 694 0
-649 -122 -399 0
-394 712 730 0
955 43 -892 0
-107 -251 792 0
-537 -443 -694 0
-953 -553 -714 0
112 -981 269 0
367 724 575 0
-76 -931 355 0
692 -389 576 0
386 389 49 0
-784 -783 760 0
866 89 -803 0
-757 548 405 0
-548 436 200 0
-593 -389 -752 0
659 852 -85 0
927 218 -808 0
-501 645 -91 0
207 -336 -831 0
-782 73 -219 0
-830 -857 -353 0
942 -722 794 0
-744 -830 341 0
500 -729 -776 0
699 673 516 0
803 -331 -367 0
-887 610 -584 0
-46 -110 580 0
488 669 -916 0
-318 -450 -988 0
-889 -632 -196 0
-593 925 -269 0
-386 20 -450 0
78 519 530 0
-854 218 -203 0
721 20 885 0
-88 258 -494 0
-23 -303 956 0
-603 143 -624 0
-870 -460 -425 0
209 -700 408 0
757 645 -332 0
-25 382 -351 0
-827 460 -870 0
-356 665 439 0
-910 385 458 0
-795 -472 -715 0
640 847 369 0
-595 801 511 0
-570 -670 323 0
347 230 -22 0
-754 -986 18 0
438 363 -400 0
-788 541 -859 0
9 -896 -523 0
-447 -158 259 0
-904 304 -731 0
970 -943 929 0
-339 -890 729 0
-849 811 750 0
-171 -157 979 0
-545 263 -965 0
914 700 679 0
-313 -487 219 0
-523 848 466 0
-397 -294 -623 0
-656 -550 278 0
-738 871 573 0
-666 -209 814 0
746 -410 -624 0
495 -932 133 0
-473 -828 395 0
789 -742 94 0
-467 -406 932 0
37 281 779 0
-503 29 -73 0
-477 -684 -974 0
107 773 -844 0
679 790 -405 0
492 535 -166 0
467 29 449 0
599 -502 -277 0
993 642 -370 0
-86 461 -127 0
-18 -497 -407 0
-796 351 -436 0
-220 180 -471 0
-545 286 596 0
-741 -964 385 0
497 807 920 0
-662 273 -948 0
462 872 -801 0
90 -864 795 0
811 302 255 0
-938 -319 103 0
696 -466 -454 0
483 -38 -633 0
306 934 -918 0
901 -674 -233 0
-285 522 -39 0
-204 535 -311 0
-504 997 534 0
656 86 -398 0
-450 -897 -699 0
56 186 369 0
159 881 186 0
-612 -364 -223 0
596 -669 -157 0
865 921 -182 0
-97 -205 -704 0
-487 -761 -238 0
149 -616 -234 0
683 623 672 0
-80 -73 -568 0
-130 -128 -753 0
850 -286 985 0
35 249 700 0
-258 -844 720 0
-766 60 -640 0
299 -156 197 0
-2 -994 309 0
592 -143 -924 0
177 -546 -848 0
608 970 -767 0
-737 -98 -871 0
-586 -735 208 0
972 336 907 0
-229 -179 -627 0
-346 -239 618 0
-645 -746 814 0
-998 92 122 0
941 586 397 0
-118 762 -943 0
317 -369 264 0
436 457 -361 0
-306 394 -448 0
-513 365 -783 0
772 946 313 0
-398 -291 903 0
-15 -287 1 0
181 -637 -92 0
-302 -577 -677 0
-699 -46 790 0
993 715 -158 0
-256 150 966 0
969 807 359 0
768 -320 -723 0
-550 443 -668 0
214 -840 -311 0
117 -206 -949 0
-117 -386 937 0
560 40 866 0
588 90 -911 0
377 82 977 0
886 -337 126 0
851 657 933 0
-209 424 604 0
283 325 46 0
303 539 237 0
965 -655 -442 0
-913 123 -180 0
202 682 -219 0
-67 -269 -308 0
-329 -645 741 0
-306 882 429 0
783 732 -86 0
715 292 861 0
-318 574 186 0
-363 -876 -724 0
951 -840 730 0
745 -105 852 0
-924 658 -533 0
-494 -724 153 0
153 -404 149 0
-893 -61 30 0
673 -844 -761 0
-758 -558 -52 0
971 -228 977 0
156 942 -853 0
-879 -893 44 0
960 -637 500 0
811 912 157 0
695 -405 232 0
-847 909 -636 0
-995 153 48 0
376 825 -891 0
-136 935 -801 0
539 905 380 0
515 -60 -321 0
719 -290 565 0
763 -249 -201 0
-262 411 464 0
-419 -105 220 0
-650 303 128 0
-637 -297 280 0
-685 24 -105 0
-927 -159 -39 0
-79 49 295 0
-458 -563 706 0
-131 -282 -995 0
-695 396 -595 0
-248 -657 -5 0
63 427 -461 0
283 429 -763 0
410 -65 -411 0
-690 -101 -434 0
146 -380 -944 0
536 810 -992 0
830 -268 906 0
535 750 -187 0
881 796 -582 0
-475 395 591 0
-831 458 -17 0
643 740 -445 0
-405 -149 -862 0
-167 190 314 0
952 -335 -693 0
-895 -870 -503 0
-238 51 -122 0
-143 585 223 0
682 465 -18 0
615 291 -413 0
-205 -121 222 0
574 115 -961 0
-18 -519 461 0
-231 37 -651 0
-545 -988 337 0
-589 -234 559 0
-443 823 609 0
916 -966 -194 0
-138 999 10 0
508 -613 301 0
272 170 773 0
493 743 888 0
805 112 758 0
265 -343 -795 0
267 -239 -134 0
-604 179 720 0
-162 -622 542 0
122 889 859 0
667 379 857 0
677 -886 -470 0
-977 -157 991 0
101 1 733 0
-988 805 -844 0
-746 -69 -538 0
-892 -336 128 0
377 291 -307 0
96 804 -280 0
-638 -925 520 0
-496 944 898 0
705 620 -783 0
-174 948 -291 0
516 -48 -291 0
-248 388 447 0
443 -133 -516 0
-981 -376 -203 0
460 -752 845 0
118 200 -648 0
-397 -837 -924 0
-917 -684 -867 0
166 -388 838 0
301 -913 785 0
-591 -428 -833 0
-234 27 572 0
-680 470 -704 0
-547 802 -431 0
-101 -261 534 0
-945 -379 -733 0
-944 127 921 0
220 395 -605 0
-86 -561 344 0
-924 -861 -257 0
60 803 -36 0
244 -36 -63 0
815 -68 884 0
870 -966 685 0
-300 419 297 0
-834 -363 -675 0
-918 -659 154 0
-839 -878 548 0
-795 315 -108 0
490 590 -320 0
98 650 -123 0
-134 893 -510 0
548 -708 -929 0
-431 -577 247 0
-115 229 -665 0
763 414 -379 0
-438 -331 389 0
-591 -521 -266 0
490 667 -581 0
950 157 522 0
-269 254 171 0
-743 739 -64 0
-605 286 123 0
885 -716 -699 0
-131 -182 279 0
147 -945 -692 0
-526 -734 375 0
266 676 247 0
-532 -165 914 0
-464 -114 -70 0
-985 735 675 0
508 -477 414 0
-571 433 -699 0
-693 -318 767 0
-743 800 300 0
-22 -947 596 0
65 -824 681 0
-439 -89 356 0
-686 -972 873 0
951 787 -986 0
-20 124 -720 0
-694 631 -549 0
459 -201 333 0
-158 -245 -650 0
276 339 802 0
575 712 -748 0
-171 -777 923 0
-851 -567 363 0
559 604 -335 0
431 -554 473 0
768 925 596 0
840 971 226 0
-388 429 -426 0
-720 938 -22 0
-722 213 -361 0
-523 -788 424 0
622 310 -200 0
-544 512 119 0
258 -70 -722 0
-592 852 628 0
-65 620 -552 0
12 459 -522 0
238 198 303 0
15 269 240 0
-37 -990 -453 0
-749 -864 592 0
524 837 -901 0
-724 732 -412 0
194 990 -834 0
267 933 -685 0
-894 349 656 0
798 361 -114 0
671 598 663 0
-973 -612 932 0
565 -1000 273 0
-17 100 -137 0
-608 624 -973 0
860 699 -705 0
623 -892 46 0
-456 510 978 0
-493 -404 327 0
500 -201 687 0
-614 -871 -284 0
-276 -196 -247 0
559 -760 599 0
-832 128 -698 0
320 -735 673 0
644 -594 371 0
700 -216 614 0
-745 -24 124 0
-723 868 -527 0
401 367 -79 0
-87 332 301 0
-722 960 848 0
320 -518 -607 0
918 701 -734 0
968 -20 820 0
640 16 765 0
-11 -715 333 0
-624 812 -356 0
99 886 575 0
-625 286 -941 0
55 724 625 0
-356 -445 584 0
-203 -764 -101 0
162 34 154 0
247 1 -173 0
67 -640 -188 0
-831 2 255 0
-163 -626 -66 0
-870 -724 -951 0
796 -701 -236 0
89 -755 -959 0
713 -462 -755 0
-296 -17 870 0
748 -178 -903 0
-901 -424 255 0
426 842 -895 0
965 25 -896 0
-219 539 -873 0
636 -409 949 0
-586 556 1 0
-173 -644 -755 0
-483 -356 -569 0
589 3 937 0
-459 -751 466 0
713 3 241 0
-968 -428 83 0
214 -393 107 0
461 -963 645 0
-334 -599 405 0
634 -536 -961 0
634 61 956 0
740 -543 664 0
-308 -132 666 0
596 942 768 0
61 -654 771 0
302 -973 550 0
384 -186 294 0
-490 999 -257 0
486 684 -207 0
-891 317 94 0
203 -950 154 0
-158 -689 49 0
-821 -349 532 0
839 -944 -473 0
606 -5 478 0
-376 -306 803 0
-926 41 340 0
-219 882 338 0
-827 367 21 0
385 609 -337 0
479 -811 638 0
-632 321 -327 0
32 493 -27 0
563 331 322 0
-35 -937 -326 0
865 664 -983 0
667 941 -23 0
6 -160 256 0
-344 338 -623 0
-364 -723 -231 0
-53 553 394 0
-690 -184 -714 0
-368 568 -206 0
746 130 889 0
68 517 -825 0
745 -381 -488 0
-728 399 -429 0
-102 404 -940 0
-358 99 629 0
332 815 -351 0
914 -867 -903 0
307 908 -439 0
372 -276 -6 0
-578 373 487 0
-466 440 3 0
-642 185 735 0
481 264 133 0
261 -365 -537 0
552 74 -635 0
181 -405 -449 0
883 -319 667 0
138 977 -575 0
928 349 -202 0
285 278 -574 0
771 95 366 0
-774 -736 550 0
-508 568 -813 0
-641 -829 529 0
529 -380 -603 0
515 912 -359 0
-964 -795 29 0
982 -932 -6 0
-556 211 706 0
-109 495 -983 0
35 265 -77 0
400 390 -164 0
-949 -898 83 0
113 -890 263 0
-641 -418 995 0
595 -932 906 0
306 -247 -700 0
334 -229 -983 0
691 -136 545 0
396 597 39 0
730 -631 -304 0
-806 -30 -693 0
-321 -330 942 0
756 794 -831 0
18 786 -600 0
12 381 -884 0
-918 686 482 0
-969 -19 62 0
304 62 -198 0
-848 -457 146 0
-887 -187 -776 0
542 -344 -157 0
-234 -17 -838 0
528 -772 -631 0
710 141 -416 0
-310 -153 148 0
-545 422 -833 0
-26 -390 -204 0
440 45 -265 0
989 -893 -73 0
134 -131 611 0
261 -672 307 0
-417 -257 -323 0
606 -784 446 0
588 846 -586 0
355 507 90 0
503 -51 511 0
687 428 253 0
242 867 -297 0
858 -855 541 0
-931 -988 -671 0
893 -248 -694 0
199 -16 303 0
-521 973 438 0
318 560 -283 0
-904 -915 -789 0
-993 -417 191 0
856 455 619 0
108 697 -485 0
-404 -554 -692 0
297 836 31 0
319 729 631 0
-13 -927 998 0
667 800 971 0
-104 117 -530 0
739 372 796 0
-527 -365 564 0
-718 572 -19 0
688 -679 -715 0
524 -434 -620 0
-215 -730 -456 0
598 401 536 0
-228 765 814 0
-225 431 613 0
547 886 -730 0
-77 624 -101 0
-872 503 -817 0
788 572 740 0
-806 -259 -418 0
-872 -782 204 0
843 -349 285 0
650 298 685 0
-185 -525 449 0
-999 -101 -879 0
-611 -648 117 0
-692 76 740 0
-145 299 -242 0
313 86 -813 0
53 243 423 0
822 -114 557 0
25 309 257 0
-310 958 554 0
-994 495 -78 0
795 -493 530 0
25 -455 529 0
141 499 604 0
-881 -643 -903 0
-474 307 -988 0
639 -359 583 0
-61 -181 48 0
969 557 356 0
225 -866 -314 0
778 -212 -808 0
207 358 652 0
-737 382 458 0
-265 -523 -956 0
221 -755 -950 0
-123 580 -257 0
-462 -218 -967 0
-44 -631 499 0
-92 -599 -56 0
799 -824 273 0
-112 -601 -484 0
-271 160 -841 0
274 248 575 0
732 864 449 0
-687 84 555 0
989 -206 134 0
597 -20 704 0
915 -415 -334 0
-414 -858 284 0
821 -657 -107 0
93 120 -60 0
929 743 571 0
121 16 818 0
695 747 681 0
-143 786 765 0
-697 -774 322 0
183 722 693 0
886 636 -108 0
-219 -49 317 0
854 -869 -973 0
-961 314 445 0
-372 242 187 0
-942 362 202 0
-759 -57 -949 0
791 -551 -734 0
-555 600 -859 0
-877 782 -580 0
-569 667 -215 0
-28 237 -616 0
-345 90 836 0
-669 402 -149 0
-113 -773 -390 0
651 -66 104 0
853 176 512 0
153 -967 -62 0
-886 873 -661 0
-96 101 794 0
27 22 -460 0
593 -49 48 0
-208 745 138 0
396 -414 -539 0
-544 -878 -664 0
-286 -529 81 0
741 733 -257 0
252 885 575 0
665 122 -447 0
678 569 -548 0
471 595 -569 0
283 187 -969 0
330 747 66 0
-467 142 -479 0
358 -685 -708 0
-21 -322 -588 0
-101 -62 -320 0
-709 -313 556 0
-283 330 -677 0
82 7 -245 0
-629 -477 191 0
-549 -759 378 0
869 -89 124 0
-934 -907 -265 0
-764 -264 -301 0
824 -636 975 0
-411 -89 -36 0
-83 149 -701 0
990 784 -30 0
19 865 388 0
615 845 -864 0
806 745 975 0
-183 -613 415 0
658 899 -321 0
-922 -662 -937 0
574 -485 -924 0
-548 -248 364 0
936 -682 -513 0
988 -671 -296 0
-17 41 512 0
756 656 -356 0
-619 -461 452 0
-593 995 -64 0
359 -652 314 0
-680 -925 -976 0
-968 850 -812 0
243 -398 -411 0
-607 -333 444 0
-471 672 467 0
-118 40 -507 0
-629 795 -162 0
-336 -413 -974 0
-787 -358 320 0
-202 -716 -971 0
-516 -747 247 0
-843 66 97 0
-6 -309 846 0
769 267 530 0
-212 -737 201 0
30 -206 240 0
-537 -186 34 0
-50 873 -446 0
376 11 155 0
695 564 223 0
18 431 321 0
264 -273 387 0
-360 631 47 0
557 -399 -313 0
86 962 -401 0
286 992 958 0
525 -528 -143 0
558 -929 367 0
356 -304 377 0
-510 -999 -940 0
-732 -16 -371 0
-53 631 -995 0
791 343 977 0
837 899 -375 0
501 985 -337 0
-901 270 680 0
